task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
379	f1/4a012a	5228646	NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS (ND0323)	CACHED	0	2026-02-11 13:42:10.640	48m 10s	47m 34s	80.2%	302.1 MB	356 MB	41 GB	154.6 KB
381	98/686138	5228638	NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH (ND0323)	CACHED	0	2026-02-11 13:42:10.226	32m 10s	31m 50s	18.4%	1.9 GB	2 GB	38 GB	50 MB
432	0d/3c1b7e	5235709	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.056	35.7s	23s	214.4%	2.4 GB	39.5 GB	109.5 MB	1.4 MB
441	41/5a4c39	5235723	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.395	36.6s	22s	239.5%	3.1 GB	39.5 GB	109.8 MB	1.3 MB
427	86/37c87f	5235712	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.141	35.7s	24s	244.6%	3.2 GB	39.5 GB	115.8 MB	2.1 MB
443	b8/2449dd	5235724	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.429	36.6s	19s	239.3%	2.1 GB	39.5 GB	109.8 MB	1.4 MB
424	f5/dcaefc	5235703	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.901	35.8s	13s	166.8%	2.6 GB	39.6 GB	121.7 MB	1 MB
439	91/600f49	5235721	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.361	35.6s	8s	251.1%	1 GB	39.5 GB	108.5 MB	1.1 MB
435	37/71e63c	5235715	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.219	35.7s	7s	245.3%	1.1 GB	39.7 GB	108.7 MB	1.1 MB
431	af/86b996	5235714	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.195	35.7s	6s	237.6%	1000.6 MB	39.6 GB	108.5 MB	1 MB
451	3e/b3647c	5235729	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.550	36.5s	7s	256.7%	845.2 MB	39.5 GB	107.9 MB	1.1 MB
452	3d/b44aed	5235733	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.634	36.5s	9s	259.3%	2.1 GB	39.5 GB	108.1 MB	1.1 MB
444	a8/98fd5f	5235725	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.450	36.6s	10s	285.7%	2.2 GB	39.5 GB	108.9 MB	1.2 MB
447	11/9d91ac	5235731	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.584	36.6s	13s	272.8%	2.3 GB	39.5 GB	108.4 MB	1.3 MB
458	9f/d369ab	5235736	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.717	36.5s	10s	255.2%	2.3 GB	39.5 GB	107.2 MB	1.1 MB
448	e1/5479fc	5235730	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.568	36.5s	25s	237.8%	3.6 GB	39.3 GB	111.4 MB	1.3 MB
455	34/f19ec6	5235738	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.755	36.5s	8s	266.0%	1.8 GB	39.5 GB	107.7 MB	1.1 MB
457	b1/9a37fe	5235734	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.669	36.5s	20s	232.2%	2.9 GB	39.5 GB	109.2 MB	1 MB
460	60/4e8a3a	5235740	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.818	36.5s	11s	257.3%	2.7 GB	39.5 GB	107.6 MB	1.1 MB
461	dc/0effc0	5235742	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.858	36.5s	18s	243.6%	2.4 GB	39.5 GB	108.4 MB	1.1 MB
454	87/8f2e2e	5235743	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.890	36.5s	17s	228.3%	2.4 GB	39.5 GB	107.8 MB	1.1 MB
450	d2/08c7e0	5235737	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.739	36.5s	25s	266.0%	3 GB	39.5 GB	110 MB	1.1 MB
459	29/30b5bd	5235741	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.839	36.5s	6s	242.3%	652.8 MB	39.3 GB	107 MB	1 MB
462	e7/36fc5b	5235745	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.941	36.5s	7s	247.6%	948.4 MB	39.5 GB	107.1 MB	1 MB
464	1a/ee5db8	5235747	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.978	37.6s	6s	245.2%	868.1 MB	39.7 GB	107 MB	1.1 MB
469	a5/6125ba	5235749	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.016	37.6s	8s	238.9%	1 GB	39.5 GB	107.3 MB	1 MB
466	77/cb79b5	5235744	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.919	36.5s	18s	250.4%	2.3 GB	39.6 GB	107.9 MB	1.1 MB
471	64/b5963e	5235751	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.053	37.6s	7s	210.8%	632.1 MB	39.3 GB	106.8 MB	1 MB
463	27/09d2f6	5235746	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.959	36.5s	18s	238.2%	2.9 GB	39.5 GB	107.4 MB	1.1 MB
456	34/b75f32	5235739	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.779	36.5s	11s	255.7%	2.2 GB	39.5 GB	107.3 MB	1.1 MB
472	a7/d6ff58	5235753	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.086	37.6s	6s	205.3%	679.2 MB	39.3 GB	107 MB	1 MB
468	b4/7c5b32	5235750	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.037	37.6s	6s	235.7%	794.7 MB	39.3 GB	107 MB	1 MB
467	4d/9bc921	5235752	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.069	37.6s	6s	249.8%	988.9 MB	39.7 GB	107.1 MB	1.1 MB
477	73/e54b7d	5235755	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.142	37.6s	9s	260.3%	1.9 GB	39.4 GB	107.3 MB	1.1 MB
476	90/8eff9c	5235758	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.211	37.6s	8s	257.6%	1.2 GB	39.5 GB	107.6 MB	1 MB
465	0e/9c69b0	5235748	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.994	37.6s	11s	263.4%	2.4 GB	39.4 GB	108.2 MB	1.1 MB
470	11/71659f	5235757	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.194	37.6s	7s	243.0%	773.6 MB	39.5 GB	107.1 MB	1.1 MB
478	ca/197084	5235756	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.168	37.6s	6s	236.7%	923.8 MB	39.3 GB	107 MB	1 MB
480	a4/704436	5235761	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.289	37.6s	13s	250.1%	3.2 GB	39.4 GB	108.1 MB	1 MB
474	8c/75977c	5235760	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.260	37.6s	7s	258.0%	1007.9 MB	39.5 GB	107 MB	1.1 MB
482	ad/499fb1	5235762	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.314	37.5s	11s	253.8%	1.8 GB	39.3 GB	107.4 MB	1 MB
473	b2/f932b3	5235754	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.121	37.6s	6s	254.3%	950.4 MB	39.3 GB	107 MB	1.1 MB
481	f9/264668	5235763	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.331	37.6s	6s	241.9%	644.9 MB	39.3 GB	106.9 MB	1 MB
475	9a/4ce7c7	5235759	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:17.234	37.6s	6s	235.8%	694.9 MB	39.3 GB	107 MB	1 MB
442	d2/c86f9c	5235722	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.377	1m 10s	57s	230.6%	2.7 GB	39.5 GB	122.1 MB	1.4 MB
437	a9/3a62fe	5235717	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.262	1m 10s	49s	193.1%	2.3 GB	39.5 GB	109.8 MB	1.4 MB
433	d3/efa8e3	5235711	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.115	1m 10s	53s	188.6%	3.1 GB	39.5 GB	112.5 MB	1.3 MB
453	41/12e62c	5235732	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.613	1m 9s	1m 6s	232.0%	2.4 GB	39.8 GB	112.3 MB	1.2 MB
446	cf/5314d0	5235726	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.472	1m 10s	38s	195.3%	3.9 GB	39.5 GB	112.2 MB	1.2 MB
429	0c/f75cbf	5235708	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.032	1m 10s	41s	199.7%	2.6 GB	39.4 GB	113.4 MB	1.3 MB
430	bb/7d8304	5235710	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.082	1m 10s	47s	198.9%	2.5 GB	39.5 GB	113.1 MB	1.3 MB
486	4e/75f51e	5235768	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:59.650	31.4s	5s	238.6%	627.8 MB	39.3 GB	106.7 MB	1 MB
479	d4/0d747e	5235765	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:59.598	31.4s	24s	208.2%	2.3 GB	39.5 GB	107.6 MB	1.1 MB
483	5c/0889e8	5235766	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:59.616	31.4s	9s	272.9%	2.4 GB	39.5 GB	107.2 MB	1 MB
484	eb/43ce9d	5235764	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:59.532	1m 1s	53s	184.9%	3.3 GB	39.5 GB	122.2 MB	1 MB
434	62/f4a9fd	5235713	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.167	2m 14s	2m 8s	170.2%	2.5 GB	39.4 GB	115.9 MB	1.4 MB
436	4f/7a0efe	5235716	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.243	2m 14s	1m 12s	209.8%	3.3 GB	39.7 GB	116.9 MB	1.4 MB
438	16/20ea69	5235718	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.295	2m 14s	1m 47s	173.2%	2.3 GB	39.5 GB	114.3 MB	1.4 MB
426	f3/7a38f7	5235706	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.978	2m 14s	1m 31s	146.5%	3.3 GB	39.5 GB	238.8 MB	20 MB
440	c1/dbf655	5235720	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.341	2m 14s	1m 23s	175.2%	2.7 GB	39.5 GB	113 MB	1.5 MB
428	da/fb9058	5235719	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.323	2m 44s	2m 12s	158.1%	2.7 GB	39.5 GB	112.6 MB	1.9 MB
485	87/23dcdc	5235767	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:59.632	2m 6s	1m 4s	224.2%	3.3 GB	39.5 GB	127.9 MB	1.1 MB
449	41/1009cd	5235735	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.698	3m 14s	2m 19s	188.6%	2.7 GB	39.6 GB	120.3 MB	1.3 MB
411	b7/1bebb4	5235692	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.618	6m 21s	6m 6s	165.9%	3.6 GB	39.8 GB	435.1 MB	29.9 MB
425	98/11fee8	5235707	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:16.009	7m 19s	7m 10s	164.6%	3 GB	39.8 GB	217.1 MB	3.5 MB
423	62/084c9d	5235701	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.842	8m 24s	8m 14s	170.4%	3.7 GB	39.5 GB	429.9 MB	35.3 MB
421	0b/86903c	5235699	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.799	12m 19s	11m 56s	177.2%	3.3 GB	39.6 GB	573.5 MB	59.9 MB
422	07/2477ed	5235700	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.822	12m 19s	11m 38s	172.8%	3.7 GB	39.7 GB	555.1 MB	51.3 MB
420	b7/e3c5c3	5235705	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.945	13m 4s	12m 26s	165.9%	3.4 GB	39.5 GB	584.8 MB	57.7 MB
403	8d/3cdbe7	5235683	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.394	13m 19s	12m 49s	171.0%	3.2 GB	39.4 GB	821.6 MB	168.6 MB
418	ff/33602d	5235698	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.771	14m 24s	13m 56s	172.6%	3.5 GB	39.6 GB	702.9 MB	73.5 MB
419	44/3debd9	5235704	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.921	15m 24s	14m 46s	165.9%	3.8 GB	39.5 GB	681 MB	73.5 MB
414	aa/99d953	5235695	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.694	16m 24s	16m 1s	170.7%	3.5 GB	39.5 GB	772 MB	78.2 MB
415	1c/cb981e	5235696	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.723	17m 24s	16m 42s	172.1%	3.8 GB	39.5 GB	731.9 MB	77.5 MB
416	35/178241	5235697	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.745	17m 24s	17m 9s	172.6%	3.5 GB	39.4 GB	785.3 MB	78.4 MB
417	ab/44524c	5235702	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.882	17m 24s	16m 42s	167.9%	3.7 GB	39.5 GB	688.7 MB	75.6 MB
393	1b/11bf19	5235674	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.166	18m 54s	18m 33s	177.1%	2.8 GB	39.8 GB	1.1 GB	268 MB
413	da/9091ff	5235691	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.587	19m 29s	18m 45s	171.9%	4.3 GB	39.5 GB	863.8 MB	89.3 MB
409	75/0d2af2	5235690	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.569	20m 29s	19m 50s	178.5%	4 GB	39.4 GB	966.5 MB	96.8 MB
410	ec/2c2202	5235694	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (ND0323)	COMPLETED	0	2026-02-16 12:07:15.669	21m 29s	20m 45s	171.6%	4.1 GB	39.5 GB	1017.3 MB	102.8 MB
