task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
17	eb/b8e99d	5354425	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (ND0463)	COMPLETED	0	2026-02-26 10:15:10.261	4m 58s	4m 31s	41.2%	10.9 MB	15.4 MB	5.2 GB	108.3 MB
18	fa/088dc1	5354442	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (ND0013)	COMPLETED	0	2026-02-26 10:17:33.571	3m 25s	2m 55s	60.0%	12.2 MB	16.6 MB	5.2 GB	84.6 MB
11	51/8335cc	5354403	NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:STAR_GENOMEGENERATE_IGENOMES (genome.fa)	COMPLETED	0	2026-02-26 10:03:46.136	38m 47s	38m 8s	376.7%	66.7 GB	83.4 GB	53 GB	69.6 GB
15	4f/fc9f57	5354422	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_INDEX (genome.transcripts.fa)	COMPLETED	0	2026-02-26 10:14:38.569	44m 55s	44m 47s	357.9%	18.3 GB	60.2 GB	62.4 GB	36 GB
20	f1/fda82b	5354571	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (ND0693)	COMPLETED	0	2026-02-26 10:59:33.570	3m 45s	3m 26s	36.4%	17.3 GB	20.1 GB	16.5 GB	809 KB
22	06/33656b	5354573	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (ND0013)	COMPLETED	0	2026-02-26 10:59:33.617	3m 45s	3m 25s	37.6%	17.3 GB	20.1 GB	16.5 GB	808.6 KB
19	b2/bd2602	5354572	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (ND0323)	COMPLETED	0	2026-02-26 10:59:33.596	3m 45s	3m 26s	39.6%	17.3 GB	20.1 GB	16.5 GB	807 KB
21	24/924ebb	5354574	NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (ND0463)	COMPLETED	0	2026-02-26 10:59:33.636	3m 45s	3m 32s	52.1%	17.3 GB	20.2 GB	16.6 GB	820.8 KB
26	81/45a248	5354608	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN_IGENOMES (ND0463)	COMPLETED	0	2026-02-26 11:03:18.779	19m 30s	19m 26s	553.8%	35.8 GB	38.1 GB	62.7 GB	10 GB
27	70/e46ea2	5354668	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (ND0463)	COMPLETED	0	2026-02-26 11:22:48.719	2m 45s	2m 41s	281.0%	5.2 GB	6.2 GB	8.7 GB	6.2 GB
29	fc/ff816b	5354670	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (ND0463)	COMPLETED	0	2026-02-26 11:25:33.747	44.9s	42s	70.2%	30.7 MB	220.9 MB	3 GB	3.3 MB
34	eb/46a083	5354675	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (ND0463)	COMPLETED	0	2026-02-26 11:25:33.852	1m 15s	1m 4s	189.2%	473.5 MB	999 MB	4.3 GB	432.1 MB
42	dd/011c2d	5354683	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (ND0463)	COMPLETED	0	2026-02-26 11:26:48.703	4.9s	0ms	66.4%	3.2 MB	5.4 MB	27.9 MB	2.8 KB
