task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
140	11/e12ddb	5228106	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.630	9m	8m 50s	100.1%	1.9 GB	6.8 GB	909.9 MB	801.2 KB
138	c5/0bb0f6	5228104	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.540	11m	10m 29s	99.1%	2 GB	33.7 GB	1 GB	802.2 KB
137	1a/9547f5	5228103	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.453	8m 50s	8m 7s	101.3%	2.7 GB	33.7 GB	989.1 MB	800.7 KB
145	fc/dd878f	5226871	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000237.1_1-45867)	CACHED	0	2026-02-10 10:19:42.693	3.8s	0ms	64.9%	3.2 MB	5.4 MB	91.4 KB	3.2 KB
139	02/06bdd8	5228105	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.579	9m 25s	8m 59s	100.0%	1.9 GB	6.9 GB	903.5 MB	801.3 KB
135	ce/bfbbbf	5228102	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.392	10m 55s	10m 49s	98.9%	1.8 GB	6.9 GB	1.1 GB	802.5 KB
149	3a/e06503	5226876	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000241.1_1-42152)	CACHED	0	2026-02-10 10:19:42.782	3.7s	0ms	43.8%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
150	54/a0c11c	5226877	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000236.1_1-41934)	CACHED	0	2026-02-10 10:19:42.803	3.7s	0ms	11.1%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
154	3f/dd26bb	5226880	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000234.1_1-40531)	CACHED	0	2026-02-10 10:19:42.849	3.7s	0ms	45.1%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
152	cb/d2d39a	5226878	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000206.1_1-41001)	CACHED	0	2026-02-10 10:19:42.818	3.7s	0ms	11.9%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
153	de/d9fdd0	5226881	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000232.1_1-40652)	CACHED	0	2026-02-10 10:19:42.865	3.6s	0ms	43.0%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
136	7d/8dec87	5228101	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.319	12m 15s	12m 9s	98.3%	1.9 GB	6.9 GB	1 GB	803.4 KB
141	4c/237ad4	5228107	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.671	8m 49s	8m 19s	101.0%	2.3 GB	6.9 GB	833.2 MB	800.8 KB
151	34/d18562	5226879	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000240.1_1-41933)	CACHED	0	2026-02-10 10:19:42.834	3.7s	0ms	43.8%	3.2 MB	5.4 MB	91.4 KB	3.2 KB
134	16/f12380	5228099	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.246	11m 50s	11m 25s	101.2%	1.9 GB	6.7 GB	1.2 GB	802.8 KB
148	8e/3c0ed0	5226875	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000243.1_1-43341)	CACHED	0	2026-02-10 10:19:42.757	3.7s	0ms	42.7%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
156	ca/5aafe1	5228109	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.756	8m 49s	7m 56s	101.4%	1.8 GB	6.7 GB	777 MB	800.6 KB
162	90/89d1c8	5226886	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000248.1_1-39786)	CACHED	0	2026-02-10 10:19:43.260	3.3s	0ms	69.1%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
155	c0/deee6c	5226882	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000202.1_1-40103)	CACHED	0	2026-02-10 10:19:43.193	3.3s	0ms	46.4%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
161	29/8fc1d3	5226884	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000244.1_1-39929)	CACHED	0	2026-02-10 10:19:43.229	3.3s	0ms	23.2%	3.3 MB	10.8 MB	91.4 KB	3.2 KB
159	e0/28bd5f	5226883	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000238.1_1-39939)	CACHED	0	2026-02-10 10:19:43.209	3.3s	0ms	68.6%	3.2 MB	5.4 MB	91.4 KB	3.2 KB
166	38/45d4d4	5226888	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000246.1_1-38154)	CACHED	0	2026-02-10 10:19:43.300	3.2s	0ms	46.0%	3.2 MB	5.4 MB	91.4 KB	3.2 KB
164	31/4b6e30	5226887	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000249.1_1-38502)	CACHED	0	2026-02-10 10:19:43.277	3.3s	0ms	46.7%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
163	3c/7bb7a7	5226885	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000196.1_1-38914)	CACHED	0	2026-02-10 10:19:43.245	3.3s	0ms	26.7%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
132	44/8f9041	5228100	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (ND0693)	CACHED	0	2026-02-11 12:09:28.286	4m	3m 20s	168.1%	1.9 GB	2 GB	14.5 GB	50.9 MB
171	46/042924	5226890	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000197.1_1-37175)	CACHED	0	2026-02-10 10:19:43.590	3s	0ms	67.1%	3 MB	5.4 MB	91 KB	3.2 KB
142	00/7a0e5d	5228108	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.709	8m	7m 49s	101.4%	2.5 GB	6.9 GB	842 MB	800.5 KB
167	eb/6224ee	5226889	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000203.1_1-37498)	CACHED	0	2026-02-10 10:19:43.318	3.2s	0ms	20.4%	3.1 MB	5.4 MB	91.4 KB	3.2 KB
172	d7/a97f76	5226893	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000245.1_1-36651)	CACHED	0	2026-02-10 10:19:43.638	2.9s	0ms	68.1%	3.1 MB	5.4 MB	91 KB	3.2 KB
157	64/67f38f	5228110	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.802	8m	7m 45s	101.5%	1.8 GB	6.7 GB	804.2 MB	800.4 KB
165	ce/586329	5228113	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.935	7m 49s	7m 35s	101.8%	1.9 GB	6.7 GB	901.4 MB	800.3 KB
160	31/42aed3	5228112	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.907	7m 49s	7m 20s	101.6%	1.8 GB	6.9 GB	781.9 MB	800.2 KB
158	fd/18de6f	5228111	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.869	4m 24s	3m 58s	104.7%	1.7 GB	6.8 GB	603.1 MB	798 KB
168	41/a53dca	5228115	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.021	6m 29s	6m 2s	101.7%	2.6 GB	6.7 GB	690.1 MB	799.3 KB
175	8b/b694a3	5226892	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000201.1_1-36148)	CACHED	0	2026-02-10 10:19:43.622	2.9s	0ms	44.4%	3.1 MB	5.4 MB	91 KB	3.2 KB
180	ba/f79967	5226898	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000229.1_1-19913)	CACHED	0	2026-02-10 10:19:43.786	2.8s	0ms	62.7%	3.1 MB	5.4 MB	91 KB	3.2 KB
177	de/308d93	5226897	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000239.1_1-33824)	CACHED	0	2026-02-10 10:19:43.771	2.8s	0ms	26.9%	3 MB	5.4 MB	91 KB	3.2 KB
174	3f/2bc5bd	5226891	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000247.1_1-36422)	CACHED	0	2026-02-10 10:19:43.606	3s	0ms	67.6%	3.1 MB	5.4 MB	91 KB	3.2 KB
178	57/ef7126	5226895	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000210.1_1-27682)	CACHED	0	2026-02-10 10:19:43.736	2.8s	0ms	45.4%	3 MB	5.4 MB	91 KB	3.2 KB
179	6c/3c2508	5226896	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000231.1_1-27386)	CACHED	0	2026-02-10 10:19:43.751	2.8s	0ms	54.5%	3.1 MB	5.4 MB	91 KB	3.2 KB
176	80/8ce5f5	5226894	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000235.1_1-34474)	CACHED	0	2026-02-10 10:19:43.721	2.9s	0ms	35.2%	3.1 MB	5.4 MB	91 KB	3.2 KB
169	98/35c55c	5228114	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:28.996	7m 49s	7m 40s	101.7%	2.5 GB	6.8 GB	827.1 MB	800.4 KB
182	3a/73eb60	5226900	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (MT_1-16569)	CACHED	0	2026-02-10 10:19:43.855	2.8s	0ms	46.6%	3.2 MB	5.4 MB	91 KB	3.2 KB
183	fc/8fec6b	5226899	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000226.1_1-15008)	CACHED	0	2026-02-10 10:19:43.802	2.8s	0ms	27.4%	3.2 MB	5.4 MB	91 KB	3.2 KB
173	1d/a882f8	5228117	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.085	6m 59s	6m 33s	102.0%	1.8 GB	6.9 GB	712.1 MB	799.6 KB
184	dd/8a50be	5228120	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.138	5m 29s	4m 52s	103.9%	2.2 GB	6.9 GB	528.4 MB	798.5 KB
170	86/8f6654	5228116	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.056	7m 29s	7m 8s	101.9%	1.8 GB	6.7 GB	736.5 MB	800.1 KB
189	d5/b2b8e5	5226901	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (GL000207.1_1-4262)	CACHED	0	2026-02-10 10:19:43.870	2.7s	0ms	68.1%	3.1 MB	5.4 MB	91 KB	3.2 KB
185	aa/acffa4	5228119	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.120	5m 29s	4m 54s	104.1%	1.8 GB	6.7 GB	636.1 MB	798.5 KB
187	68/98d0c3	5228122	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.188	5m	4m 45s	103.8%	1.8 GB	33.7 GB	611.2 MB	798.4 KB
181	a9/23d653	5228118	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.104	6m 59s	6m 36s	102.0%	2.4 GB	33.7 GB	710.7 MB	799.6 KB
190	dd/ad43c1	5228124	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.221	4m 24s	3m 54s	104.7%	1.7 GB	6.7 GB	504.1 MB	797.9 KB
186	4c/c73a88	5228121	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.171	2m 59s	2m 33s	106.8%	1.8 GB	6.7 GB	478 MB	796.9 KB
192	50/248b7e	5228125	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.237	4m 24s	4m 2s	104.7%	2.3 GB	6.9 GB	594.5 MB	798 KB
188	fa/9296e9	5228123	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.204	4m 54s	4m 22s	104.3%	1.7 GB	6.9 GB	522.2 MB	798.2 KB
191	53/1a5483	5228128	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.291	4m 24s	3m 59s	104.6%	1.7 GB	6.9 GB	544.6 MB	798 KB
193	21/3ff454	5228126	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.257	3m 59s	3m 23s	105.0%	1.8 GB	6.7 GB	525.2 MB	797.5 KB
194	4f/c5978f	5228127	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.275	3m 59s	3m 43s	104.7%	1.8 GB	6.9 GB	560.6 MB	797.7 KB
196	d8/c20c7d	5228129	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.307	3m 59s	3m 33s	105.1%	2.4 GB	6.8 GB	524.7 MB	797.6 KB
199	ce/1a17a5	5228133	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.375	2m 59s	2m 48s	106.9%	1.7 GB	6.9 GB	377.4 MB	797.2 KB
195	16/ca236e	5228130	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.324	1m 14s	48s	119.5%	1.8 GB	6.9 GB	274 MB	794.9 KB
198	04/a6cdc1	5228132	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.359	3m 19s	2m 59s	105.9%	1.8 GB	33.7 GB	426.1 MB	797.3 KB
201	e9/43ab55	5228134	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.392	2m 59s	2m 41s	106.4%	1.8 GB	6.7 GB	359.5 MB	797.1 KB
197	60/773a2a	5228131	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.342	3m 19s	3m 10s	105.4%	1.7 GB	6.9 GB	487.2 MB	797.4 KB
203	dd/b5a90b	5228138	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.457	2m 59s	2m 31s	106.3%	1.7 GB	6.9 GB	365.3 MB	796.9 KB
200	97/20960a	5228135	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.408	2m 59s	2m 36s	107.3%	2.8 GB	6.9 GB	447 MB	797.1 KB
205	ad/88dabb	5228139	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.473	2m 14s	2m 3s	107.9%	2.3 GB	33.7 GB	325.9 MB	796.6 KB
206	08/070d88	5228141	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.505	2m 14s	1m 49s	108.9%	2.4 GB	33.7 GB	329.9 MB	796.4 KB
208	a4/b81ece	5228142	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.521	38.6s	6s	161.4%	485.6 MB	33.7 GB	109.6 MB	693.1 KB
202	06/213ac2	5228136	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.424	3m 19s	3m	106.5%	2.1 GB	6.9 GB	371.7 MB	797.3 KB
204	8d/b269eb	5228137	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.441	2m 14s	2m 6s	108.0%	2.4 GB	6.8 GB	326.4 MB	796.7 KB
209	1d/8599c8	5228143	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:08.149	35s	22s	135.0%	1.7 GB	6.9 GB	182.7 MB	794.4 KB
207	78/1c6864	5228140	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:09:29.488	2m 14s	1m 19s	112.0%	1.7 GB	6.7 GB	279.9 MB	795.2 KB
210	3e/3040f3	5228144	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.141	35s	22s	136.6%	1.7 GB	33.7 GB	193.3 MB	794.5 KB
216	8a/d1affd	5228150	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.428	34.9s	8s	177.4%	869.3 MB	33.7 GB	110.5 MB	793.3 KB
211	43/5d6c9e	5228145	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.165	34.9s	9s	174.0%	1.5 GB	33.7 GB	113 MB	793.4 KB
215	27/3b607d	5228149	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.251	34.9s	6s	171.7%	561 MB	33.7 GB	110 MB	754.6 KB
213	b2/cc2ca8	5228146	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.185	34.9s	8s	176.2%	954.7 MB	33.7 GB	111.5 MB	793.3 KB
214	6c/2ecb00	5228147	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.203	34.9s	8s	175.3%	1.6 GB	33.7 GB	112 MB	793.4 KB
212	66/38f611	5228148	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:33.232	34.9s	8s	173.4%	1.6 GB	33.7 GB	112 MB	794.3 KB
217	67/d3a32e	5228153	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.287	34.8s	8s	174.1%	1 GB	33.8 GB	111.2 MB	793.3 KB
218	ac/24d1c8	5228151	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:43.140	35s	10s	165.9%	1.6 GB	33.7 GB	112.6 MB	794.3 KB
220	7e/d250bd	5228154	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.313	34.8s	12s	160.1%	1.6 GB	33.7 GB	116.7 MB	794.3 KB
219	6a/6438be	5228152	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:10:43.160	35s	6s	171.4%	670.7 MB	33.7 GB	110 MB	791.7 KB
221	04/1732c0	5228155	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.331	34.8s	8s	177.5%	744.9 MB	33.7 GB	111.7 MB	793.4 KB
225	84/764fb2	5228159	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.401	34.8s	7s	174.6%	985.7 MB	33.7 GB	110.9 MB	793.3 KB
223	52/553929	5228156	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.349	34.8s	7s	173.2%	444.6 MB	33.7 GB	110 MB	792.2 KB
222	90/550846	5228157	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.366	34.8s	9s	169.6%	1.6 GB	33.7 GB	112.3 MB	793.4 KB
226	9d/3093fc	5228161	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.435	34.7s	11s	157.5%	1.6 GB	33.7 GB	119.3 MB	794.3 KB
231	53/9ba3b2	5228164	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:18.205	39.9s	6s	174.0%	568.6 MB	33.7 GB	110 MB	792.3 KB
229	02/7cbcea	5228163	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:18.183	1m 45s	41s	119.7%	1.9 GB	6.9 GB	170.7 MB	794.8 KB
228	f9/5cae9f	5228162	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:18.138	40s	6s	175.5%	562.4 MB	6.7 GB	110.3 MB	792.4 KB
224	54/a4d02b	5228158	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.384	34.8s	8s	178.3%	990.2 MB	33.7 GB	112 MB	793.3 KB
230	a0/e7a429	5228167	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.213	34.9s	8s	173.2%	1.6 GB	33.7 GB	111.8 MB	793.4 KB
227	20/8e3c04	5228160	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:08.419	34.7s	7s	175.3%	823.6 MB	33.7 GB	110.5 MB	792.3 KB
232	38/3aab7a	5228165	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.135	35s	7s	176.1%	1001.6 MB	33.7 GB	110.9 MB	792.4 KB
234	20/883360	5228168	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.282	34.8s	7s	175.0%	864.5 MB	33.7 GB	111.1 MB	793.3 KB
237	47/a7cbdd	5228171	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.356	34.8s	8s	175.2%	1.6 GB	33.7 GB	111.6 MB	794.3 KB
235	09/3533b9	5228170	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.338	34.8s	6s	173.2%	510.5 MB	33.6 GB	109.6 MB	792.3 KB
233	52/6b98f0	5228166	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:28.153	35s	10s	166.7%	1.4 GB	33.6 GB	114.3 MB	794.3 KB
239	d7/314d70	5228174	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (ND0693)	CACHED	0	2026-02-11 12:11:38.120	40s	7s	174.1%	583 MB	33.7 GB	109.6 MB	792.3 KB
